time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),relative_humidity_2m_mean (%)
2018-06-25,25.4,29.0,23.1,15.70,86
2018-06-26,25.9,29.1,22.9,3.80,85
2018-06-27,24.5,26.4,22.8,1.20,87
2018-06-28,26.8,29.9,23.2,0.50,80
2018-06-29,25.3,28.1,23.0,5.40,87
2018-06-30,26.6,30.1,23.5,4.90,82
2018-07-01,25.9,28.9,23.0,10.70,85
2018-07-02,25.9,29.4,23.0,0.40,81
2018-07-03,25.5,28.8,23.5,8.40,86
2018-07-04,25.8,29.2,23.2,7.10,81
2018-07-05,26.9,30.2,24.1,1.00,78
2018-07-06,25.7,28.5,22.7,6.20,87
2018-07-07,26.5,29.8,23.7,5.90,82
2018-07-08,26.1,28.6,23.7,16.70,85
2018-07-09,25.5,28.9,23.0,14.70,89
2018-07-10,26.2,29.5,23.6,0.90,84
2018-07-11,26.4,30.0,23.6,0.00,83
2018-07-12,26.5,29.6,23.5,0.60,82
2018-07-13,26.8,30.5,23.4,2.40,83
2018-07-14,27.3,30.5,24.5,0.20,78
2018-07-15,27.1,30.5,24.0,0.60,79
2018-07-16,27.2,31.2,23.8,0.50,80
2018-07-17,27.0,30.2,23.7,23.10,85
2018-07-18,26.8,29.8,24.1,1.40,80
2018-07-19,27.2,30.6,24.2,7.80,85
2018-07-20,26.7,29.7,23.9,10.10,84
2018-07-21,26.4,29.3,24.2,4.10,83
2018-07-22,26.4,30.0,24.1,1.90,77
2018-07-23,26.7,29.8,23.2,6.70,84
2018-07-24,26.2,29.5,23.3,11.20,87
2018-07-25,26.2,30.2,23.5,3.60,83
2018-07-26,27.4,30.8,23.8,1.00,81
2018-07-27,26.4,29.1,23.1,10.70,86
2018-07-28,26.3,29.7,23.8,9.00,85
2018-07-29,26.6,29.8,23.5,15.60,84
2018-07-30,26.5,30.0,23.2,3.80,82
2018-07-31,26.4,30.0,23.0,12.90,86
2018-08-01,25.0,27.5,23.4,13.20,89
2018-08-02,26.0,30.0,23.3,0.70,83
2018-08-03,27.3,30.3,23.6,1.80,77
2018-08-04,25.9,28.7,24.0,8.90,88
2018-08-05,26.5,29.8,24.0,5.20,85
2018-08-06,26.3,28.9,23.4,6.10,85
2018-08-07,26.3,29.1,23.2,11.40,85
2018-08-08,25.6,27.7,23.5,4.40,86
2018-08-09,25.9,27.9,23.0,6.50,86
2018-08-10,26.7,30.3,23.5,0.80,78
2018-08-11,26.9,30.8,23.2,0.30,74
2018-08-12,27.2,31.2,23.8,0.50,77
2018-08-13,27.3,31.2,24.1,0.00,74
2018-08-14,27.5,31.0,23.8,1.10,75
2018-08-15,27.5,30.6,23.6,2.20,78
2018-08-16,26.9,30.4,23.9,3.20,83
2018-08-17,26.5,30.0,24.3,6.50,85
2018-08-18,26.7,29.8,24.0,6.20,81
2018-08-19,27.2,30.8,24.3,6.10,82
2018-08-20,27.1,31.0,23.5,8.40,81
2018-08-21,26.1,29.6,23.5,23.30,86
2018-08-22,25.5,28.0,22.9,28.30,88
2018-08-23,26.4,29.8,23.0,0.80,81
2018-08-24,27.0,31.0,23.5,0.10,76
2018-08-25,27.2,31.0,23.8,0.10,74
2018-08-26,27.2,30.1,24.0,3.20,75
2018-08-27,26.3,30.0,22.3,2.20,83
2018-08-28,26.5,30.4,23.5,3.10,83
2018-08-29,26.8,30.5,23.4,3.30,81
2018-08-30,27.2,31.1,22.8,5.00,79
2018-08-31,26.0,28.7,23.5,12.70,83
2018-09-01,26.3,30.0,22.8,12.20,82
2018-09-02,25.9,29.1,23.1,12.10,84
2018-09-03,25.8,30.0,23.1,9.40,87
2018-09-04,25.8,29.7,22.9,8.80,83
2018-09-05,26.4,30.1,23.1,5.80,82
2018-09-06,24.9,28.5,22.8,8.70,89
2018-09-07,25.2,28.5,22.7,9.50,87
2018-09-08,25.5,28.5,23.1,5.80,87
2018-09-09,25.6,28.0,23.0,16.50,87
2018-09-10,26.0,29.8,23.5,17.80,83
2018-09-11,25.6,29.5,22.7,15.80,84
2018-09-12,25.4,29.1,22.5,13.00,88
2018-09-13,26.4,29.5,23.3,0.40,80
2018-09-14,25.9,29.0,23.5,19.90,86
2018-09-15,25.5,29.6,23.2,13.50,90
2018-09-16,25.4,27.9,23.6,9.60,89
2018-09-17,26.1,29.4,23.6,5.00,83
2018-09-18,25.4,29.0,22.9,4.20,84
2018-09-19,26.3,30.1,24.0,7.20,82
2018-09-20,26.1,30.4,23.5,14.70,84
2018-09-21,25.4,29.5,22.7,6.80,88
2018-09-22,25.3,28.4,23.0,9.80,90
2018-09-23,26.0,30.0,23.0,17.00,87
2018-09-24,27.1,30.6,23.5,2.90,79
2018-09-25,26.3,29.2,23.2,7.70,85
2018-09-26,26.1,29.6,23.9,11.40,87
2018-09-27,26.1,29.6,23.5,13.30,88
2018-09-28,26.1,30.0,23.7,9.00,85
2018-09-29,26.8,30.4,24.0,1.50,81
2018-09-30,27.3,30.5,24.4,2.40,80
2018-10-01,26.5,30.0,24.0,9.50,86
2018-10-02,25.9,30.4,22.9,16.50,87
2018-10-03,26.2,30.5,23.0,23.00,86
2018-10-04,26.0,28.9,23.7,10.50,87
2018-10-05,26.7,30.6,23.3,6.30,83
2018-10-06,27.6,31.6,23.8,0.00,76
2018-10-07,26.5,30.0,23.2,3.40,86
2018-10-08,25.6,29.4,23.0,10.70,89
2018-10-09,25.5,28.9,23.0,16.10,89
2018-10-10,25.1,27.9,22.9,17.20,92
2018-10-11,25.5,29.5,23.0,33.00,90
2018-10-12,24.6,26.6,23.1,6.60,91
2018-10-13,25.3,28.1,23.0,20.90,89
2018-10-14,25.1,28.0,22.9,9.00,90
2018-10-15,25.9,30.0,22.9,7.30,87
2018-10-16,25.4,28.8,23.1,18.80,90
2018-10-17,25.5,29.1,22.5,17.80,86
2018-10-18,24.8,27.4,22.6,14.50,89
2018-10-19,25.7,28.3,23.0,0.20,83
2018-10-20,26.4,29.8,23.3,4.50,82
2018-10-21,25.5,27.8,22.8,9.20,86
2018-10-22,26.2,30.3,23.7,57.30,84
2018-10-23,25.4,28.0,22.6,8.20,87
2018-10-24,25.3,29.1,22.4,9.70,88
2018-10-25,26.0,29.5,22.5,12.80,87
2018-10-26,25.9,30.0,23.5,29.20,87
2018-10-27,25.9,30.5,22.8,19.10,89
2018-10-28,25.7,29.4,22.6,3.50,89
2018-10-29,26.2,29.8,23.0,15.50,88
2018-10-30,25.6,29.3,23.5,24.20,90
2018-10-31,25.9,29.7,22.9,9.00,88
2018-11-01,26.3,29.8,23.2,8.30,86
2018-11-02,25.4,28.9,23.2,82.40,92
2018-11-03,26.3,30.3,24.2,9.30,86
2018-11-04,26.2,29.3,23.8,40.30,89
2018-11-05,25.4,27.9,23.5,36.40,90
2018-11-06,26.0,28.2,23.5,16.60,88
2018-11-07,26.2,29.9,23.5,17.90,86
2018-11-08,26.6,29.5,23.4,8.40,84
2018-11-09,25.9,30.3,23.0,26.90,89
2018-11-10,27.4,30.8,23.5,1.90,78
2018-11-11,26.9,30.5,24.2,13.40,85
2018-11-12,25.8,28.9,23.5,16.90,89
2018-11-13,25.8,27.8,24.2,12.80,89
2018-11-14,25.7,29.5,22.9,15.50,90
2018-11-15,25.4,28.3,23.3,12.30,91
2018-11-16,26.3,29.5,23.4,6.20,85
2018-11-17,26.9,30.4,24.0,2.10,84
2018-11-18,26.2,29.2,23.4,13.40,87
2018-11-19,26.0,29.5,23.6,6.50,86
2018-11-20,25.7,29.7,23.0,10.30,87
2018-11-21,25.4,28.6,23.1,25.80,88
2018-11-22,25.4,28.8,23.1,8.00,90
2018-11-23,25.9,28.8,22.5,14.60,88
2018-11-24,26.0,29.5,23.9,9.80,87
2018-11-25,25.7,28.5,23.8,10.10,89
2018-11-26,25.9,29.2,23.2,18.20,90
2018-11-27,25.8,29.3,23.5,4.90,88
2018-11-28,25.5,29.6,22.6,9.00,91
2018-11-29,25.7,29.4,23.0,22.40,90
2018-11-30,26.0,29.6,23.4,38.40,89
2018-12-01,26.0,30.0,23.6,33.70,89
2018-12-02,25.8,28.9,23.6,2.50,88
2018-12-03,26.0,29.2,23.1,10.60,88
2018-12-04,26.0,28.9,23.2,13.40,88
2018-12-05,26.2,30.0,23.0,4.30,87
2018-12-06,26.3,30.2,23.5,11.90,87
2018-12-07,25.8,29.7,23.0,17.00,89
2018-12-08,26.2,30.0,23.5,3.10,87
2018-12-09,25.9,29.3,23.6,15.20,88
2018-12-10,25.7,28.5,23.2,17.10,90
2018-12-11,25.5,28.8,23.1,13.90,91
2018-12-12,25.7,28.0,23.4,13.20,90
2018-12-13,26.3,29.4,24.0,7.80,86
2018-12-14,25.1,28.0,22.9,16.90,90
2018-12-15,25.9,29.5,23.7,15.30,87
2018-12-16,25.8,28.5,23.4,22.60,88
2018-12-17,26.0,30.4,23.4,15.30,89
2018-12-18,26.2,30.5,23.6,15.60,85
2018-12-19,26.0,29.1,23.6,16.90,88
2018-12-20,27.0,31.0,23.5,0.20,81
2018-12-21,26.8,30.6,23.8,1.30,81
2018-12-22,26.2,30.6,23.2,5.30,86
2018-12-23,25.8,29.1,23.6,1.60,86
2018-12-24,25.9,29.8,23.4,7.60,87
2018-12-25,25.5,28.5,23.0,12.10,88
2018-12-26,25.6,28.9,23.6,7.40,87
2018-12-27,25.4,28.4,22.9,2.00,86
2018-12-28,26.2,29.5,23.2,1.80,82
2018-12-29,26.3,29.7,23.4,1.90,84
2018-12-30,26.4,30.0,23.4,4.10,87
2018-12-31,25.8,28.7,22.9,3.00,87
2019-01-01,26.2,29.6,22.8,6.60,86
2019-01-02,26.1,29.4,22.8,1.70,84
2019-01-03,25.7,29.1,23.6,1.30,85
2019-01-04,25.9,29.5,21.8,0.20,79
2019-01-05,27.2,31.1,23.2,0.50,77
2019-01-06,27.0,31.4,22.8,1.30,80
2019-01-07,27.1,31.2,24.1,2.30,79
2019-01-08,26.6,31.3,23.5,2.50,85
2019-01-09,26.5,31.8,23.1,6.40,85
2019-01-10,26.9,31.2,23.0,2.60,82
2019-01-11,26.2,30.2,22.3,3.70,82
2019-01-12,26.3,30.1,22.6,0.90,81
2019-01-13,27.2,31.0,24.0,4.00,80
2019-01-14,25.9,30.3,22.7,26.60,87
2019-01-15,26.2,28.9,23.1,2.80,85
2019-01-16,25.8,28.6,23.5,2.30,86
2019-01-17,25.5,30.1,22.6,22.00,89
2019-01-18,26.3,30.4,21.9,0.10,78
2019-01-19,27.1,32.2,23.2,1.40,78
2019-01-20,26.3,29.8,23.0,10.70,85
2019-01-21,26.4,30.4,23.1,9.80,84
2019-01-22,27.1,31.5,22.5,0.20,79
2019-01-23,27.3,30.8,24.8,0.90,73
2019-01-24,26.6,30.8,23.5,1.10,78
2019-01-25,26.8,30.0,23.9,1.80,77
2019-01-26,25.9,30.2,23.4,12.10,81
2019-01-27,26.5,30.5,22.9,1.30,78
2019-01-28,26.7,30.6,23.4,7.90,77
2019-01-29,26.4,31.2,23.0,8.60,85
2019-01-30,26.7,30.7,23.0,3.40,81
2019-01-31,27.4,31.3,23.6,0.90,73
2019-02-01,27.1,31.3,23.5,0.70,79
2019-02-02,26.6,29.6,24.5,12.50,86
2019-02-03,26.5,30.5,23.5,16.00,87
2019-02-04,26.0,30.0,23.5,15.80,88
2019-02-05,26.1,30.0,21.5,2.50,86
2019-02-06,26.4,30.0,23.0,2.50,82
2019-02-07,26.9,30.3,23.7,0.50,78
2019-02-08,26.2,29.4,23.2,3.40,85
2019-02-09,26.9,30.5,23.5,3.30,82
2019-02-10,26.4,30.3,22.1,4.30,83
2019-02-11,26.3,30.7,21.6,0.00,67
2019-02-12,26.9,31.7,21.5,0.00,74
2019-02-13,27.7,32.0,24.0,1.20,77
2019-02-14,27.2,31.6,23.6,2.00,77
2019-02-15,27.2,31.7,23.2,0.50,75
2019-02-16,26.3,29.5,23.7,9.50,85
2019-02-17,26.0,29.0,23.5,13.50,86
2019-02-18,25.9,28.1,23.6,5.50,87
2019-02-19,26.2,29.5,23.7,5.20,85
2019-02-20,25.8,29.6,23.0,8.30,86
2019-02-21,27.0,32.0,22.7,1.00,82
2019-02-22,27.0,30.9,22.5,2.30,82
2019-02-23,27.3,31.6,23.8,0.10,78
2019-02-24,27.3,30.9,23.6,1.10,78
2019-02-25,27.6,32.8,23.9,0.00,72
2019-02-26,27.8,32.5,24.4,3.60,78
2019-02-27,28.0,32.8,24.2,7.50,73
2019-02-28,27.5,32.8,24.3,1.60,80
2019-03-01,26.3,30.9,22.9,12.90,84
2019-03-02,26.2,30.1,22.4,1.40,82
2019-03-03,26.4,30.3,22.7,1.00,82
2019-03-04,26.5,30.0,23.5,1.70,84
2019-03-05,26.6,30.3,23.0,1.70,82
2019-03-06,27.9,32.7,23.7,0.50,76
2019-03-07,27.1,31.0,23.7,5.20,81
2019-03-08,27.3,31.5,23.7,3.90,80
2019-03-09,27.0,31.2,23.1,3.80,82
2019-03-10,26.7,29.6,23.6,1.80,82
2019-03-11,26.6,30.0,23.0,13.30,83
2019-03-12,26.8,30.6,23.7,6.40,84
2019-03-13,26.7,31.0,23.4,5.10,85
2019-03-14,26.9,32.1,21.0,0.00,74
2019-03-15,26.8,32.5,22.0,0.60,73
2019-03-16,27.4,33.3,21.4,0.50,72
2019-03-17,27.5,33.8,22.9,0.00,73
2019-03-18,27.8,32.5,23.0,0.40,73
2019-03-19,28.5,32.5,24.6,1.00,72
2019-03-20,27.0,31.2,23.0,16.10,82
2019-03-21,26.3,29.5,23.4,15.50,87
2019-03-22,27.2,31.0,24.3,2.10,84
2019-03-23,26.8,30.7,23.3,10.30,86
2019-03-24,26.6,31.5,23.3,9.40,86
2019-03-25,26.7,29.7,24.2,5.80,85
2019-03-26,27.6,32.2,23.6,4.90,82
2019-03-27,27.4,31.5,24.8,5.30,83
2019-03-28,27.2,30.1,24.6,2.30,83
2019-03-29,27.0,31.0,24.1,24.30,85
2019-03-30,26.6,31.0,23.8,19.90,87
2019-03-31,26.0,29.9,23.4,9.60,89
2019-04-01,25.4,29.4,22.9,8.80,89
2019-04-02,25.8,29.1,23.4,15.00,87
2019-04-03,26.6,31.0,23.5,2.70,85
2019-04-04,26.5,30.1,23.4,4.10,86
2019-04-05,25.7,29.0,23.8,8.80,88
2019-04-06,26.7,30.5,23.7,4.50,83
2019-04-07,27.3,31.0,24.5,3.60,83
2019-04-08,26.8,30.5,24.2,4.00,86
2019-04-09,26.4,30.3,23.8,20.20,86
2019-04-10,27.3,31.1,24.1,0.10,82
2019-04-11,27.3,30.3,24.5,9.00,84
2019-04-12,27.0,30.8,24.5,14.50,84
2019-04-13,27.0,30.6,24.5,7.30,86
2019-04-14,26.6,28.9,23.5,4.90,89
2019-04-15,27.2,31.3,24.2,10.10,85
2019-04-16,27.1,31.1,24.7,25.40,85
2019-04-17,28.3,33.2,24.9,2.20,80
2019-04-18,27.1,30.6,24.5,4.60,85
2019-04-19,27.6,31.0,24.7,4.10,84
2019-04-20,26.5,29.6,24.0,7.00,88
2019-04-21,27.1,31.0,24.9,2.50,87
2019-04-22,27.1,31.1,24.4,10.00,86
2019-04-23,27.7,32.5,24.1,5.40,81
2019-04-24,27.7,31.8,24.8,8.90,85
2019-04-25,27.2,31.8,24.4,17.90,88
2019-04-26,26.5,29.5,25.0,15.30,89
2019-04-27,27.5,31.0,25.1,2.40,83
2019-04-28,28.0,30.7,24.4,2.80,80
2019-04-29,27.9,31.5,24.6,11.30,83
2019-04-30,25.9,28.3,24.1,4.20,86
2019-05-01,27.2,31.4,23.9,1.20,83
2019-05-02,27.8,31.6,25.1,2.90,83
2019-05-03,27.8,30.7,24.1,5.10,83
2019-05-04,27.0,30.7,24.2,27.10,86
2019-05-05,26.6,29.4,24.3,1.40,84
2019-05-06,27.1,30.5,24.1,2.20,80
2019-05-07,27.3,31.3,24.1,5.70,82
2019-05-08,26.7,30.5,24.0,7.70,87
2019-05-09,27.2,30.5,24.9,2.40,80
2019-05-10,27.5,31.1,25.0,2.00,81
2019-05-11,27.0,30.5,25.1,8.30,83
2019-05-12,27.1,30.1,24.2,5.50,85
2019-05-13,26.8,30.4,23.8,10.80,87
2019-05-14,26.5,30.0,23.9,12.60,87
2019-05-15,26.1,29.9,23.2,22.10,88
2019-05-16,26.5,29.7,23.9,2.00,85
2019-05-17,26.8,30.5,23.7,6.20,84
2019-05-18,27.1,30.8,23.9,3.10,82
2019-05-19,26.1,29.3,23.2,8.70,89
2019-05-20,26.3,29.5,24.2,14.60,89
2019-05-21,26.7,29.9,23.4,9.80,86
2019-05-22,26.2,29.0,23.4,13.30,87
2019-05-23,26.4,28.7,23.6,5.60,87
2019-05-24,27.0,30.1,24.5,3.30,85
2019-05-25,27.3,30.3,24.8,4.00,82
2019-05-26,27.1,29.8,24.0,6.20,85
2019-05-27,26.8,28.9,24.2,7.10,88
2019-05-28,27.1,30.7,24.1,10.50,85
2019-05-29,26.7,31.0,23.0,28.50,88
2019-05-30,26.5,29.6,23.7,6.90,89
2019-05-31,26.6,31.2,23.8,10.80,88
2019-06-01,26.0,29.5,23.9,10.40,88
2019-06-02,26.1,29.7,23.9,24.60,88
2019-06-03,26.2,27.8,24.6,4.70,89
2019-06-04,26.4,30.1,24.1,10.10,88
2019-06-05,26.4,28.8,24.9,14.80,88
2019-06-06,25.6,29.2,23.6,42.10,89
2019-06-07,26.1,28.4,23.5,4.00,86
2019-06-08,26.7,29.8,23.9,8.60,84
2019-06-09,26.5,29.8,24.1,4.30,87
2019-06-10,27.9,31.0,24.7,7.30,81
2019-06-11,26.9,29.6,24.4,8.30,86
2019-06-12,26.7,29.8,24.2,0.80,84
2019-06-13,27.3,30.2,24.8,0.00,84
2019-06-14,27.4,30.5,24.3,2.90,83
2019-06-15,26.5,28.8,24.4,0.60,82
2019-06-16,27.8,31.3,24.5,4.30,81
2019-06-17,27.1,30.1,24.6,8.30,86
2019-06-18,26.6,28.8,24.1,3.40,86
2019-06-19,26.8,28.7,25.4,0.30,85
2019-06-20,27.0,30.6,23.8,5.20,86
2019-06-21,26.4,28.3,24.3,19.70,88
2019-06-22,26.1,29.9,23.7,9.20,86
2019-06-23,26.6,28.9,24.5,17.60,85
2019-06-24,27.3,30.1,24.5,1.50,80
2019-06-25,27.4,30.1,23.8,10.60,84
2019-06-26,26.6,30.1,23.5,2.90,81
2019-06-27,27.4,30.9,24.4,1.20,81
2019-06-28,26.8,29.7,23.6,3.20,86
2019-06-29,26.9,30.6,23.9,3.80,85
2019-06-30,26.8,30.1,23.9,2.00,85
2019-07-01,27.1,30.0,24.4,4.80,83
2019-07-02,27.5,30.6,24.2,1.30,82
2019-07-03,26.3,29.3,23.8,2.10,85
2019-07-04,26.8,30.2,23.5,1.40,83
2019-07-05,27.4,31.0,24.2,0.50,81
2019-07-06,26.6,30.5,23.8,9.10,85
2019-07-07,26.3,29.8,24.0,12.70,85
2019-07-08,26.2,30.2,23.0,28.00,86
2019-07-09,25.9,29.9,22.5,3.20,86
2019-07-10,27.0,31.5,23.4,4.70,82
2019-07-11,27.5,31.5,23.6,0.20,78
2019-07-12,27.0,30.5,23.1,0.90,75
2019-07-13,27.1,30.6,23.5,5.20,80
2019-07-14,26.0,29.6,23.1,9.20,86
2019-07-15,26.2,30.1,23.8,8.70,86
2019-07-16,26.1,28.8,23.6,5.40,85
2019-07-17,27.0,30.0,24.0,1.40,84
2019-07-18,26.7,30.2,23.9,4.50,83
2019-07-19,26.9,30.0,24.4,1.00,78
2019-07-20,27.8,31.0,24.5,0.20,75
2019-07-21,26.7,29.9,24.2,7.20,81
2019-07-22,26.2,29.9,23.2,6.20,85
2019-07-23,26.7,29.7,24.5,7.20,84
2019-07-24,26.1,28.5,23.4,14.40,85
2019-07-25,26.1,29.7,22.7,1.70,82
2019-07-26,27.3,31.2,23.6,0.90,75
2019-07-27,26.6,30.6,23.4,4.90,81
2019-07-28,26.4,29.1,23.4,6.60,84
2019-07-29,26.7,29.9,23.2,0.80,83
2019-07-30,26.5,30.3,23.6,1.20,83
2019-07-31,26.2,29.2,23.8,4.80,85
2019-08-01,26.7,30.3,23.0,5.00,75
2019-08-02,26.9,30.1,24.1,2.00,79
2019-08-03,26.0,29.4,23.4,7.50,83
2019-08-04,27.0,30.1,23.5,2.90,81
2019-08-05,26.8,30.4,24.0,0.10,80
2019-08-06,27.5,31.3,24.5,0.20,76
2019-08-07,26.9,30.4,23.9,1.50,84
2019-08-08,27.4,30.4,24.6,2.10,81
2019-08-09,27.4,30.8,24.7,1.70,80
2019-08-10,26.6,29.6,24.1,2.90,82
2019-08-11,27.7,31.2,24.0,7.20,77
2019-08-12,27.6,31.1,24.8,5.30,78
2019-08-13,27.9,31.0,24.0,4.50,79
2019-08-14,26.2,30.2,23.7,28.10,87
2019-08-15,26.0,28.8,23.3,6.60,87
2019-08-16,26.6,29.5,23.9,5.10,82
2019-08-17,26.6,30.8,23.5,7.10,83
2019-08-18,26.7,31.2,23.5,5.90,81
2019-08-19,27.3,30.9,24.5,0.00,75
2019-08-20,27.4,31.4,23.2,1.80,79
2019-08-21,26.1,29.4,23.2,9.40,83
2019-08-22,26.8,30.2,24.9,5.20,80
2019-08-23,26.4,30.0,22.9,1.80,85
2019-08-24,26.6,30.6,23.5,15.50,82
2019-08-25,25.5,28.6,22.8,6.00,87
2019-08-26,26.3,29.9,23.5,4.10,85
2019-08-27,26.3,29.7,24.2,10.70,86
2019-08-28,25.9,28.2,23.4,8.80,88
2019-08-29,26.7,30.1,23.7,7.10,82
2019-08-30,26.1,29.9,22.5,0.30,78
2019-08-31,26.4,30.9,21.5,0.40,76
2019-09-01,27.2,31.0,23.5,0.10,68
2019-09-02,27.5,32.0,23.6,6.70,79
2019-09-03,26.4,29.3,23.6,15.00,86
2019-09-04,26.5,30.0,24.0,4.00,84
2019-09-05,27.5,30.8,24.1,1.50,79
2019-09-06,27.6,31.5,23.1,0.30,80
2019-09-07,27.6,31.0,25.0,6.00,80
2019-09-08,27.0,31.0,23.8,7.30,84
2019-09-09,26.6,29.8,23.5,2.30,83
2019-09-10,27.1,30.4,23.2,2.30,81
2019-09-11,28.0,32.1,23.2,0.10,74
2019-09-12,26.8,30.5,23.6,0.60,80
2019-09-13,26.4,30.2,23.5,5.90,84
2019-09-14,26.6,29.5,24.3,1.70,79
2019-09-15,26.9,30.8,23.5,0.50,78
2019-09-16,25.9,29.5,23.2,11.60,85
2019-09-17,26.8,30.7,23.5,2.40,80
2019-09-18,26.8,30.5,23.2,6.90,83
2019-09-19,27.3,31.9,23.6,0.70,81
2019-09-20,27.0,30.0,23.9,2.80,83
2019-09-21,27.5,32.5,23.1,0.10,74
2019-09-22,28.1,34.2,22.7,0.00,66
2019-09-23,27.6,31.9,24.1,1.50,75
2019-09-24,27.4,32.7,23.0,1.50,80
2019-09-25,26.0,29.9,23.2,12.50,86
2019-09-26,26.0,29.8,22.5,11.90,86
2019-09-27,26.4,31.4,23.2,31.20,83
2019-09-28,26.3,30.5,23.7,13.50,84
2019-09-29,25.6,29.1,22.8,30.10,88
2019-09-30,25.3,27.4,23.6,12.20,86
2019-10-01,26.4,30.6,23.0,4.00,83
2019-10-02,26.3,30.4,23.5,8.80,83
2019-10-03,26.2,29.8,22.5,9.40,84
2019-10-04,25.7,29.3,23.0,3.00,86
2019-10-05,26.3,30.5,23.2,3.70,82
2019-10-06,26.1,29.4,23.1,4.10,82
2019-10-07,25.8,30.5,22.4,7.00,84
2019-10-08,25.6,29.5,23.2,17.10,87
2019-10-09,25.8,28.5,23.9,20.10,86
2019-10-10,26.4,30.1,23.9,4.80,83
2019-10-11,25.9,30.0,23.5,13.70,85
2019-10-12,25.9,29.5,23.4,7.10,87
2019-10-13,25.7,28.6,23.1,27.90,89
2019-10-14,25.9,30.5,22.9,21.00,87
2019-10-15,25.8,29.6,22.6,10.20,86
2019-10-16,27.2,30.9,23.5,3.80,81
2019-10-17,25.6,28.8,23.5,104.90,89
2019-10-18,25.9,29.5,23.1,5.20,87
2019-10-19,26.4,29.8,23.6,4.80,87
2019-10-20,26.8,31.5,23.8,4.80,85
2019-10-21,25.8,30.2,23.4,33.60,89
2019-10-22,25.3,28.1,23.0,12.20,90
2019-10-23,26.6,29.9,23.3,2.90,84
2019-10-24,26.6,30.7,23.2,8.50,83
2019-10-25,26.2,30.2,23.6,13.80,86
2019-10-26,25.7,29.1,23.3,14.50,88
2019-10-27,25.7,29.2,24.0,20.90,90
2019-10-28,25.6,28.5,23.8,19.90,90
2019-10-29,26.2,29.5,23.9,9.60,86
2019-10-30,25.7,28.8,23.4,15.70,89
2019-10-31,25.4,29.0,23.2,29.70,89
2019-11-01,26.1,29.5,23.1,10.10,86
2019-11-02,25.7,29.2,23.5,12.20,87
2019-11-03,26.3,29.9,23.4,9.90,86
2019-11-04,26.1,29.8,23.6,9.30,86
2019-11-05,26.7,30.8,23.4,6.20,82
2019-11-06,26.6,29.2,24.4,8.70,83
2019-11-07,26.3,29.8,23.6,19.50,86
2019-11-08,25.4,28.5,22.9,3.30,84
2019-11-09,26.2,29.6,23.5,3.10,84
2019-11-10,25.8,29.0,23.4,6.00,87
2019-11-11,25.9,29.4,23.4,6.40,86
2019-11-12,26.1,28.9,22.9,6.70,87
2019-11-13,26.4,29.9,23.9,6.30,86
2019-11-14,25.4,29.4,23.1,59.50,90
2019-11-15,26.1,30.2,24.0,4.40,87
2019-11-16,26.6,31.0,23.5,6.80,84
2019-11-17,26.4,30.2,23.9,6.10,83
2019-11-18,26.4,30.1,24.4,21.50,84
2019-11-19,25.9,28.5,22.9,6.10,88
2019-11-20,26.3,30.5,23.0,7.50,86
2019-11-21,26.6,30.8,23.1,8.10,85
2019-11-22,25.9,29.4,23.5,34.70,90
2019-11-23,25.5,28.2,23.4,24.00,90
2019-11-24,26.2,29.3,23.8,19.80,86
2019-11-25,25.6,29.0,22.6,4.30,88
2019-11-26,27.1,31.5,23.2,6.20,81
2019-11-27,26.1,29.9,23.5,27.90,89
2019-11-28,27.0,30.9,23.1,2.10,82
2019-11-29,26.6,30.8,23.5,12.40,86
2019-11-30,27.4,30.2,24.3,1.20,81
2019-12-01,26.1,30.0,24.0,23.20,88
2019-12-02,26.0,29.0,23.3,46.60,86
2019-12-03,26.7,30.1,23.8,1.10,76
2019-12-04,27.0,31.0,22.6,0.00,74
2019-12-05,26.8,30.3,23.5,0.80,77
2019-12-06,26.9,31.2,23.2,4.30,78
2019-12-07,26.3,29.9,23.1,1.90,82
2019-12-08,26.8,30.0,23.3,11.30,79
2019-12-09,26.4,29.7,23.0,3.40,80
2019-12-10,26.1,30.3,23.4,4.50,86
2019-12-11,25.3,29.4,22.6,33.60,89
2019-12-12,27.0,31.2,23.2,2.30,77
2019-12-13,26.8,30.9,23.2,2.00,80
2019-12-14,24.4,26.2,22.9,10.60,91
2019-12-15,24.7,28.1,22.6,34.50,90
2019-12-16,25.0,26.8,23.2,29.60,90
2019-12-17,25.4,28.5,23.2,19.20,89
2019-12-18,25.4,27.9,23.2,6.10,89
2019-12-19,26.6,30.6,24.4,9.40,85
2019-12-20,27.1,30.4,23.2,2.00,80
2019-12-21,26.2,29.8,23.6,17.40,86
2019-12-22,26.2,29.0,24.0,1.80,83
2019-12-23,26.6,30.1,24.2,3.00,84
2019-12-24,26.3,30.5,22.5,10.90,84
2019-12-25,26.1,29.0,23.2,9.00,86
2019-12-26,25.7,29.6,22.5,6.90,87
2019-12-27,26.2,31.0,22.6,3.60,82
2019-12-28,26.8,31.0,22.9,0.60,78
2019-12-29,26.6,30.8,22.9,1.50,80
2019-12-30,27.0,30.7,23.5,1.10,78
2019-12-31,27.3,31.2,23.3,1.10,75
